ProbeID	Codeset.Name	Probe.Label	Analyte.Type	Is.Control	Control.Type	Related.Probes	Probe.Annotation	KEGG.Pathways	Cell.Type	Official.Gene.Name	Control.Conc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_021975.3:1990	NS_IO_360_V1.0	RELA	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;Metabolic Stress;Hypoxia;NF-kappaB Signaling;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04024;hsa04062;hsa04064;hsa04066;hsa04071;hsa04151;hsa04210;hsa04211;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04660;hsa04662;hsa04668;hsa04722;hsa04917;hsa04920;hsa04931;hsa04932;hsa04933;hsa05120;hsa05131;hsa05132;hsa05133;hsa05134;hsa05140;hsa05142;hsa05145;hsa05146;hsa05152;hsa05160;hsa05161;hsa05162;hsa05164;hsa05166;hsa05168;hsa05169;hsa05200;hsa05202;hsa05203;hsa05212;hsa05215;hsa05220;hsa05221;hsa05222;hsa05321		RELA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001098725.1:370	NS_IO_360_V1.0	TCL1A	mRNA	False			PI3K-Akt	hsa04151	B-cells	TCL1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000627.3:1970	NS_IO_360_V1.0	LTBP1	mRNA	False			Matrix Remodeling and Metastasis;TGF-beta Signaling	hsa04350		LTBP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005343.3:842	NS_IO_360_V1.0	HRAS	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;Autophagy;Metabolic Stress;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04144;hsa04151;hsa04211;hsa04213;hsa04360;hsa04370;hsa04510;hsa04530;hsa04540;hsa04550;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04720;hsa04722;hsa04725;hsa04726;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04933;hsa05034;hsa05160;hsa05161;hsa05166;hsa05200;hsa05203;hsa05205;hsa05206;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05230;hsa05231		HRAS	;;;;;;;;;;;;;;;;;;;;;;;;
NM_006252.3:4014	NS_IO_360_V1.0	PRKAA2	mRNA	False			Autophagy;Metabolic Stress;PI3K-Akt	hsa04068;hsa04150;hsa04151;hsa04152;hsa04211;hsa04213;hsa04910;hsa04920;hsa04921;hsa04922;hsa04931;hsa04932;hsa05410		PRKAA2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003263.3:696	NS_IO_360_V1.0	TLR1	mRNA	False			Myeloid Compartment	hsa04620;hsa05152		TLR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006187.3:2354	NS_IO_360_V1.0	OAS3	mRNA	False			Interferon Signaling;Cytotoxicity	hsa05160;hsa05162;hsa05164;hsa05168		OAS3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001172.3:512	NS_IO_360_V1.0	ARG2	mRNA	False				hsa00220;hsa00330;hsa01100;hsa01230;hsa05146		ARG2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000963.1:495	NS_IO_360_V1.0	PTGS2	mRNA	False			Costimulatory Signaling;Myeloid Compartment	hsa01100;hsa04064;hsa04370;hsa04668;hsa04723;hsa04726;hsa04921;hsa04923;hsa05140;hsa05200;hsa05206;hsa05222		PTGS2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_033439.3:1842	NS_IO_360_V1.0	IL33	mRNA	False			Cytokine and Chemokine Signaling	hsa04623;hsa05164		IL33	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003012.3:1320	NS_IO_360_V1.0	SFRP1	mRNA	False			Wnt Signaling	hsa04310		SFRP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_014417.4:1310	NS_IO_360_V1.0	BBC3	mRNA	False			Cytotoxicity;Apoptosis	hsa04115;hsa04390;hsa05016;hsa05162		BBC3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000214.2:3509	NS_IO_360_V1.0	JAG1	mRNA	False			Angiogenesis;Notch Signaling	hsa04330;hsa04668		JAG1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001185176.1:916	NS_IO_360_V1.0	CES3	mRNA	False			Angiogenesis			CES3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002080.3:674	NS_IO_360_V1.0	GOT2	mRNA	False			Metabolic Stress	hsa00220;hsa00250;hsa00270;hsa00330;hsa01100;hsa01200;hsa01230		GOT2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006845.2:1020	NS_IO_360_V1.0	KIF2C	mRNA	False			Antigen Presentation;Cell Proliferation			KIF2C	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001276501.1:915	NS_IO_360_V1.0	GPSM3	mRNA	False						GPSM3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002019.4:530	NS_IO_360_V1.0	FLT1	mRNA	False			Angiogenesis;Hypoxia;PI3K-Akt;MAPK	hsa04014;hsa04015;hsa04060;hsa04066;hsa04144;hsa04151;hsa04510;hsa05202;hsa05323		FLT1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001168.2:1215	NS_IO_360_V1.0	BIRC5	mRNA	False			Cell Proliferation;Apoptosis	hsa04390;hsa05161;hsa05200;hsa05210		BIRC5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001223.4:1050	NS_IO_360_V1.0	CASP1	mRNA	False			Apoptosis	hsa04621;hsa04623;hsa05014;hsa05132;hsa05133;hsa05134;hsa05164		CASP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004566.3:1925	NS_IO_360_V1.0	PFKFB3	mRNA	False			Metabolic Stress;Hypoxia	hsa00051;hsa04066;hsa04152		PFKFB3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_181879.2:545	NS_IO_360_V1.0	LILRA5	mRNA	False			Myeloid Compartment	hsa04380		LILRA5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003294.3:556	NS_IO_360_V1.0	TPSAB1/B2	mRNA	False					Mast cells	TPSAB1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001250.5:166	NS_IO_360_V1.0	CD40	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration;NF-kappaB Signaling;Lymphoid Compartment	hsa04060;hsa04064;hsa04514;hsa04620;hsa04672;hsa05144;hsa05145;hsa05166;hsa05169;hsa05202;hsa05310;hsa05320;hsa05322;hsa05330;hsa05340;hsa05416		CD40	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000570.4:255	NS_IO_360_V1.0	FCGR3A/B	mRNA	False				hsa04145;hsa04380;hsa04650;hsa05140;hsa05150;hsa05152;hsa05322	Neutrophils	FCGR3B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_133487.3:1570	NS_IO_360_V1.0	RAD51	mRNA	False			DNA Damage Repair;Cell Proliferation	hsa03440;hsa03460;hsa05200;hsa05212		RAD51	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_021181.3:215	NS_IO_360_V1.0	SLAMF7	mRNA	False			Lymphoid Compartment			SLAMF7	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000578.3:1679	NS_IO_360_V1.0	SLC11A1	mRNA	False			Myeloid Compartment	hsa04142		SLC11A1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001270949.1:1940	NS_IO_360_V1.0	TNFRSF11A	mRNA	False			NF-kappaB Signaling	hsa04060;hsa04064;hsa04380;hsa04917;hsa05323		TNFRSF11A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001320635.1:753	NS_IO_360_V1.0	AQP9	mRNA	False			Metabolic Stress				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005627.3:1621	NS_IO_360_V1.0	SGK1	mRNA	False			Metabolic Stress;PI3K-Akt	hsa04068;hsa04151;hsa04960		SGK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005860.2:255	NS_IO_360_V1.0	FSTL3	mRNA	False			Angiogenesis			FSTL3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001781.2:88	NS_IO_360_V1.0	CD69	mRNA	False			Costimulatory Signaling			CD69	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001031683.3:712	NS_IO_360_V1.0	IFIT3	mRNA	False			Interferon Signaling;Cytotoxicity			IFIT3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_012242.2:525	NS_IO_360_V1.0	DKK1	mRNA	False			Wnt Signaling	hsa04310		DKK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000189.4:2883	NS_IO_360_V1.0	HK2	mRNA	False			Metabolic Stress;Hypoxia	hsa00010;hsa00051;hsa01100;hsa01200;hsa04066;hsa04910;hsa04930;hsa04973;hsa05230		HK2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003862.2:1030	NS_IO_360_V1.0	FGF18	mRNA	False			Angiogenesis;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04151;hsa04810;hsa05200;hsa05218		FGF18	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001178130.2:2167	NS_IO_360_V1.0	EGF	mRNA	False			Hypoxia;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04060;hsa04066;hsa04068;hsa04072;hsa04144;hsa04151;hsa04510;hsa04540;hsa04810;hsa05160;hsa05200;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05219;hsa05223;hsa05231		EGF	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_031866.1:890	NS_IO_360_V1.0	FZD8	mRNA	False			Wnt Signaling	hsa04310;hsa04390;hsa04550;hsa04916;hsa05166;hsa05200;hsa05205;hsa05217		FZD8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005101.3:305	NS_IO_360_V1.0	ISG15	mRNA	False			DNA Damage Repair;Interferon Signaling;Cytotoxicity;Lymphoid Compartment	hsa04622		ISG15	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_017442.2:985	NS_IO_360_V1.0	TLR9	mRNA	False				hsa04620;hsa05142;hsa05143;hsa05144;hsa05152;hsa05162;hsa05168		TLR9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00126.1:220	NS_IO_360_V1.0	NEG_F(0)	mRNA	True	Negative						0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002033.3:1151	NS_IO_360_V1.0	FUT4	mRNA	False				hsa01100		FUT4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005037.5:434	NS_IO_360_V1.0	PPARG	mRNA	False				hsa03320;hsa04152;hsa04211;hsa04380;hsa05016;hsa05200;hsa05202;hsa05216		PPARG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001098721.1:2350	NS_IO_360_V1.0	GNG4	mRNA	False			Cytokine and Chemokine Signaling;PI3K-Akt;MAPK	hsa04014;hsa04062;hsa04151;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa05034;hsa05200		GNG4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005732.3:1357	NS_IO_360_V1.0	RAD50	mRNA	False			DNA Damage Repair;Cell Proliferation;Metabolic Stress	hsa03440		RAD50	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005165.2:335	NS_IO_360_V1.0	ALDOC	mRNA	False				hsa00010;hsa00051;hsa01100;hsa01200;hsa01230		ALDOC	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001767.3:683	NS_IO_360_V1.0	CD2	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514;hsa04640		CD2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_007361.3:1995	NS_IO_360_V1.0	NID2	mRNA	False			Matrix Remodeling and Metastasis			NID2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000059.3:1373	NS_IO_360_V1.0	BRCA2	mRNA	False			DNA Damage Repair;Cell Proliferation	hsa03440;hsa03460;hsa05200;hsa05212		BRCA2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001017973.1:1748	NS_IO_360_V1.0	P4HA2	mRNA	False				hsa00330;hsa01100		P4HA2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000579.3:366	NS_IO_360_V1.0	CCR5	mRNA	False			Antigen Presentation;Cytokine and Chemokine Signaling	hsa04060;hsa04062;hsa04144;hsa05145;hsa05203		CCR5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001795.3:3405	NS_IO_360_V1.0	CDH5	mRNA	False			Immune Cell Adhesion and Migration	hsa04514;hsa04670		CDH5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001031709.2:726	NS_IO_360_V1.0	RNLS	mRNA	False						RNLS	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001113755.2:645	NS_IO_360_V1.0	TYMP	mRNA	False			Angiogenesis	hsa00240;hsa01100;hsa05219		TYMP	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002965.3:137	NS_IO_360_V1.0	S100A9	mRNA	False			Myeloid Compartment			S100A9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005211.3:958	NS_IO_360_V1.0	CSF1R	mRNA	False			Cytokine and Chemokine Signaling;PI3K-Akt;MAPK;Myeloid Compartment	hsa04014;hsa04015;hsa04060;hsa04144;hsa04151;hsa04380;hsa04640;hsa05200;hsa05202		CSF1R	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001778.3:413	NS_IO_360_V1.0	CD48	mRNA	False			Costimulatory Signaling;Lymphoid Compartment	hsa04650		CD48	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001146282.1:951	NS_IO_360_V1.0	SRP54	mRNA	False						SRP54	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001330636.1:865	NS_IO_360_V1.0	HDAC11	mRNA	False			Epigenetic Regulation;Notch Signaling				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000566.3:561	NS_IO_360_V1.0	FCGR1A	mRNA	False			Antigen Presentation;Interferon Signaling;Myeloid Compartment	hsa04145;hsa04380;hsa04640;hsa04666;hsa05140;hsa05150;hsa05152;hsa05202;hsa05322		FCGR1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000572.2:240	NS_IO_360_V1.0	IL10	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling	hsa04060;hsa04068;hsa04630;hsa04660;hsa04672;hsa05133;hsa05140;hsa05142;hsa05143;hsa05144;hsa05145;hsa05146;hsa05150;hsa05152;hsa05169;hsa05310;hsa05320;hsa05321;hsa05322;hsa05330		IL10	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001546.3:2048	NS_IO_360_V1.0	ID4	mRNA	False			TGF-beta Signaling	hsa04350;hsa04550		ID4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001300927.1:6607	NS_IO_360_V1.0	PGPEP1	mRNA	False			Angiogenesis			PGPEP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000949.5:990	NS_IO_360_V1.0	PRLR	mRNA	False			JAK-STAT Signaling;Cytotoxicity;PI3K-Akt	hsa04060;hsa04080;hsa04151;hsa04630;hsa04917		PRLR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_014009.3:1230	NS_IO_360_V1.0	FOXP3	mRNA	False				hsa05321	Treg	FOXP3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_198282.1:725	NS_IO_360_V1.0	TMEM173	mRNA	False				hsa04622;hsa04623		TMEM173	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_152852.2:146	NS_IO_360_V1.0	MS4A6A	mRNA	False						MS4A6A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000760.3:2066	NS_IO_360_V1.0	CSF3R	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling;PI3K-Akt;Myeloid Compartment	hsa04060;hsa04151;hsa04630;hsa04640;hsa05200	Neutrophils	CSF3R	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003830.3:2082	NS_IO_360_V1.0	SIGLEC5	mRNA	False					Neutrophils	SIGLEC5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002801.3:249	NS_IO_360_V1.0	PSMB10	mRNA	False			Antigen Presentation;Costimulatory Signaling;Cell Proliferation;Apoptosis;Hedgehog Signaling;NF-kappaB Signaling	hsa03050		PSMB10	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005462.4:338	NS_IO_360_V1.0	MAGEC1	mRNA	False						MAGEC1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001244.3:399	NS_IO_360_V1.0	TNFSF8	mRNA	False				hsa04060		TNFSF8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_013351.1:1380	NS_IO_360_V1.0	TBX21	mRNA	False			Lymphoid Compartment	hsa05321	Th1 cells	TBX21	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003377.3:687	NS_IO_360_V1.0	VEGFB	mRNA	False			Angiogenesis;PI3K-Akt;MAPK	hsa04014;hsa04015;hsa04060;hsa04151;hsa04510;hsa04933;hsa05200		VEGFB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004369.3:3293	NS_IO_360_V1.0	COL6A3	mRNA	False			Matrix Remodeling and Metastasis;PI3K-Akt	hsa04151;hsa04510;hsa04512;hsa04974		COL6A3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00096.1:230	NS_IO_360_V1.0	NEG_A(0)	mRNA	True	Negative						0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003268.5:2570	NS_IO_360_V1.0	TLR5	mRNA	False				hsa04620;hsa05130;hsa05132;hsa05134;hsa05321		TLR5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006737.2:884	NS_IO_360_V1.0	KIR3DL2	mRNA	False			Antigen Presentation;Cytotoxicity;Lymphoid Compartment	hsa04612;hsa04650;hsa05332	NK CD56dim cells	KIR3DL2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001024736.1:2119	NS_IO_360_V1.0	CD276	mRNA	False			Immune Cell Adhesion and Migration	hsa04514		CD276	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XM_011545241.2:1015	NS_IO_360_V1.0	WNT11	mRNA	False			Wnt Signaling;Hedgehog Signaling	hsa04310;hsa04340;hsa04390;hsa04550;hsa04916;hsa05166;hsa05200;hsa05205;hsa05217		WNT11	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
